Unnamed: 0,"※ 데이터-모두 새로고침시 20분 지연시세 (현재가, 전일대비, 전주대비, 시가총액, 환율). But 일본과 상해는 25/10/03 기준",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
,기업정보,,,,,,Price,,,Market Cap,수익성,,활동성,밸류 (Oct-25),,,성장률,,밸류에이션,,,,,기대수익률 (10Y),,,기간별 수익률 (25/10/03),,,,,,괴리율 (EPS+HYY),,,,,,Fwd 12M EPS Consensus Change (%),,,,,,Fwd 12M EPS Consensus (USD),,,,,,
,Ticker,Corp,Exchange,WI26,FY 0,설립,현재가,전일대비,전주대비,(USD mn),ROE (Fwd),OPM (Fwd),CCC (FY 0),PER (Oct-25),% PER (Avg),PBR (Oct-25),Sales (3),,PER (3),PER (5),PER (10),PEG (Oct-25),PER (Avg),Price (10),Return (Y),DY (FY+1),W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,W,1 M,3 M,6 M,YTD,12 M,45933,45926.0,45903.0,45841.0,45750.0,45653.0,45568.0
,055550.KS,신한지주,KOSPI,은행,45627,2001,"₩ 71,400",0.012765957446808418,0,24319.589313627963,0.0866,,2130.764740221833,7.160340943920172,0.3087212143331364,0.5905165309817189,#N/A Sales (3),Sales (3),,,,,5.4712499999999995,0xf,,0.03198879551820728,0.03179190751445082,0.08841463414634143,0.1208791208791209,0.501577287066246,0.47673216132368146,0.27728085867620744,-0.05149016815010157,-0.08403953195618832,-0.051689766035297194,-0.37926714461548344,-0.331766009002858,-0.19135313549724275,0.0025045453035027164,0.0025045453035027164,0.02827174451816204,0.03897421365268376,0.06863981378402984,0.061363549555019006,7.502650277106721,7.483906494244707,7.483906494244707,7.2963691914167965,7.221209322154326,7.020747477618303,7.068878783572544
,PTC,PTC,NASDAQ,소프트웨어,45536,1985,203,-9.8512461826461e-05,0,24317.92,0.1917,0.442944043257088,127.49371869795958,29.66007578326688,-0.3261753669956977,6.501699351261967,0.09631481296076985,Sales (3),22.76258435892077,18.938736603407023,11.95844177195666,3.0794926420453903,44.017500000000005,747.2171266455858,0.13918715125825587,0,0.00019708316909738954,-0.04353562005277045,0.1535401750198886,0.35758710626630097,0.10027100271002709,0.1464392613090868,0.010265913889121975,0.06618874829732867,-0.036078255517681415,-0.05480011019124392,0.17595746911910784,0.12990630540724168,0.009523809523809563,0.01227830832196451,0.09278350515463916,0.17591125198098262,0.2045454545454545,0.2554991539763113,7.42,7.35,7.33,6.79,6.31,6.16,5.91
,WSM,Williams Sonoma,NYSE,소매(유통),45658,2011,199.43,0.016773733047823036,0,24288.65,0.46049999999999996,0.17830875252775077,37.05734165858095,23.063192932343757,0.3519861028705946,10.815205857135629,0.028322359489052037,Sales (3),20.931827168148693,19.794684406865574,17.214808137026385,8.143104369979767,17.05875,197.6220986850715,-0.0009102537728336024,0.013037155894298751,-0.0095356344673454,0.03799510747931101,0.15150990241930828,0.4361947285035286,0.07191615157215803,0.310832128302879,0.010474822001755202,-0.019790309928081926,-0.10413001247582662,-0.26770048729962764,0.05976686571152238,-0.18851872289782512,0,0.007829977628635378,0.022701475595913654,0.04161849710982652,0.05999999999999998,0.10146699266503668,9.01,9.01,8.94,8.81,8.65,8.5,8.18
,600887.SS,"Inner Mongolia Yili Industrial Group Co., Ltd.",Shanghai,필수소비재,45627,1993,CN¥ 27.28,,0,24238.775108863607,0.2027,0.11346424866098827,27.172050595991543,16.164342247744894,-0.23559296576249233,2.918647927776372,0.037759905498441555,Sales (3),13.262250413093595,12.314689013835714,10.231493006484,4.280821690195182,21.14625,CN¥ 56.38,0.07529947820126837,0.04875366568914956,0.0007336757153337814,-0.022572554639913922,-0.016936936936936875,-0.03570166136443964,-0.09519071310116078,-0.061575507395940754,-0.02293648165448725,0.02444311152656431,0.08473626769270579,0.16275343715705384,0.24455075950312272,0.13559023047043567,0,0,0.026881720430107253,0.04371584699453538,0.07303370786516833,0.04945054945054921,0.2682961090040736,0.2682961090040736,0.2682961090040736,0.26127265065318167,0.25705857564264645,0.2500351172917545,0.2556538839724681
,ZM,Zoom Communications Class A,NASDAQ,소프트웨어,45658,2011,80.96,-0.015564202334630406,0,24230.47,0.1666,0.39361145932372066,41.870449208957766,16.038570794378998,-0.7524720920691566,2.6963016359758925,0.03478858205405583,Sales (3),12.793216883825647,11.947485345581962,10.06974252997573,4.610297358327986,64.795,520.9471031045958,0.20462622264884311,0,-0.04200686309312518,-0.030303030303030276,0.030287604988546546,0.10525597269624565,-0.034120734908136496,0.20458265139116194,0.04294605062753498,0.042372765479861234,0.042263149784553464,0.10801683022135813,0.20636241140969402,-0.06864189902850318,0,0.0016949152542372519,0.047872340425532,0.08639705882352935,0.1005586592178771,0.11509433962264157,5.91,5.91,5.9,5.64,5.44,5.37,5.3
,0027.HK,Galaxy Entertainment Group,Hongkong,"호텔,레저서비스",45627,1987,HK$ 42.14,-0.01817334575955265,0,24132.54421139214,0.1384,0.20557725283138256,-5.513636025738489,17.49468758701552,-0.526658885632697,2.305227711162508,0.09862192941422102,Sales (3),13.076356210455561,10.834034526650726,6.769380047821252,1.773914553378514,36.96,HK$ 230.08,0.18499988050578775,0.03156146179401993,-0.0033112582781457123,0.027804878048780513,0.13891891891891883,0.3976782752902157,0.24306784660766967,0.07499999999999996,-0.011344377849686985,-0.025934321162130125,0.000764123505508113,-0.18776006801112433,-0.0857698481518479,-0.003377002846642385,0.007547169811320772,0,0.09876543209876529,0.12658227848101258,0.08097165991902816,0.047058823529411875,0.3431523750771129,0.34058194530125435,0.3431523750771129,0.31230721776681064,0.30459592843923505,0.3174480773185277,0.3277297964219617
,042660.KS,한화오션,KOSPI,조선,45627,2000,"₩ 111,500",0.009963768115942129,0,24035.83913599545,0.19820000000000002,0.11886277896002356,64.23469872734913,38.70789802461505,0.3430915345112784,6.024994226741845,0.11065257826569545,Sales (3),22.11495928265259,17.927910930566554,10.608122844127196,3.498146959727488,28.820000000000004,"₩ 302,922",0.10511008858574833,0,0.0420560747663552,-0.05267629566694987,0.44805194805194803,0.5572625698324023,2.021680216802168,2.6437908496732025,-0.039312670031900816,0.11122155085041202,0.008450302754711536,0.7465655630184826,0.134721479684889,-0.4389003378994403,0.024946210673607853,0.05667469829681177,0.4155846404809979,1.2204922040528061,2.0800753579502635,2.1803263381498166,2.9041210743214436,2.8334375444081283,2.7483586755719767,2.05153474491971,1.3078726730140684,0.9428733835441239,0.913151911325849
,300999.SZ,"Yihai Kerry Arawana Holdings Co., Ltd.",Shenzhen,필수소비재,45627,2005,CN¥ 31.55,-0.007237256135934511,0,24027.419581401882,0.046900000000000004,0.011035817214337787,93.95309916857991,49.52018947398624,-0.20002924802736177,1.7810804204641362,0.0661453278170177,Sales (3),33.44170835913004,29.420878672614872,21.358640152697163,7.486574049640709,61.9025,CN¥ 91.44,0.11227828607337575,0.00855784469096672,0.00573796620975453,-0.041033434650455836,0.06985418786029163,-0.018662519440124314,-0.06101190476190477,-0.11101718794026494,-0.027940772148908,0.04290399153710622,-0.00424521950993869,0.05602143674395019,0.24400490996536497,0.32129564727849624,0,0,0.02469135802469128,-0.045977011494252956,0.1066666666666666,0.18571428571428564,0.11658940862480685,0.11658940862480685,0.11658940862480685,0.11378002528445007,0.12220817530552044,0.10535187526337969,0.09832841691248771
,028260.KS,삼성물산,KOSPI,"상사,자본재",45627,1963,"₩ 197,800",0.04933687002652509,0,24023.923546966034,0.0681,0.07956028791091757,61.77145842353981,16.255443720147166,0.1575890133628033,0.9589652091831684,0.031007184236518808,Sales (3),13.478170494643276,12.679658669365834,10.88426494966213,5.242476580960314,14.0425,"₩ 255,195",0.025804341402826392,0.013473205257836199,0.05268759978712079,0.15469935785172217,0.2157344806392132,0.6748518204911091,0.7081174438687392,0.46518518518518515,-0.06272191784307656,-0.1438927193798455,-0.18565910091997986,-0.586611515385142,-0.5943602366815097,-0.45990065843136035,0.012168487883197705,0.008936081585226302,-0.010842230606428326,0.004904376307888278,0.037430868650435885,-0.019279646870120907,9.809670314054284,9.69173653545545,9.722786698877362,9.917194827341195,9.761794798919993,9.455733977547249,10.002515276396192
,STE,STERIS,NYSE,건강관리,45717,2016,242.5,0.0004125412541253759,0,23883.97,0.1369,0.2346208752976842,92.78480723007075,29.44051200871206,-0.5087414303032841,3.4260804226855615,0.07038726668865156,Sales (3),19.87377034649832,17.345962325418725,12.345074874266064,4.182647429532693,59.928749999999994,1177.208078769469,0.1711543857412241,0.010103092783505156,-0.026417215352497192,0.00016497566608930647,0.020837718375078973,0.09525315026421577,0.16597749783633042,0.041398265051962424,0.034924993236954305,0.017778434606551707,0.03382135361272119,0.10089970226359354,0.001384531793028984,0.07851935511839542,0.007568590350047311,0.007568590350047311,0.029980657640232156,0.06927710843373489,0.09567901234567898,0.09907120743034065,10.65,10.57,10.57,10.34,9.96,9.72,9.69
,HUBS,HubSpot,NYSE,소프트웨어,45627,2005,451.87,0.01507323209632494,0,23810.44,0.17420000000000002,0.1934505709121746,42.880644316843245,103.40386051525002,-0.9477804433874532,11.397141148497624,0.16758229614399356,Sales (3),29.942694948058683,21.964224969416346,10.12228071549019,6.170333197153546,1980.175,88397.23995015373,0.6948939115218966,0,-0.1272597342398022,-0.044086226227496694,-0.19432656991049457,-0.14384508990318112,-0.36190973791233616,-0.12668625101464948,0.14193518551047576,0.06819730988635417,0.2813850226457785,0.38777431532924345,0.6447524926139596,0.41267552089752385,0.013736263736263769,0.013736263736263769,0.06238003838771596,0.11705348133198791,0.21115973741794306,0.2651428571428572,11.07,10.92,10.92,10.42,9.91,9.14,8.75
,TPR,Tapestry,NYSE,소매(유통),45809,2000,114.92,-0.005538248528902723,0,23789.07,1.3378999999999999,0.20705209682946438,45.76900628437054,74.44872656739038,1.6550901058270466,24.433029262300778,0.03940969044097271,Sales (3),18.760267884863932,17.364629149010003,14.313034082683615,18.890969640804123,28.04,225.13443211167325,0.06955871398777314,0.013574660633484163,0.05382851902796881,0.10045006224265052,0.27405764966740565,0.7655553848517436,0.7446485501745863,1.5119125683060108,-0.04399253434053413,-0.07757524232005676,-0.20901226284277347,-0.5708830305881776,-0.5062988662242394,-1.2476451029344147,0.008896797153024879,0.012500000000000051,0.040366972477064174,0.0677966101694916,0.16666666666666657,0.24342105263157904,5.67,5.62,5.6,5.45,5.31,4.86,4.56
,NTAP,NetApp,NASDAQ,IT하드웨어,45748,2001,118.72,-0.006942701798410722,0,23698.7,1.3878,0.2966344406693624,44.34762867777606,17.8978761228404,0.08727320967972663,21.477556784863072,0.043476962999817716,Sales (3),13.37828822164941,12.286687628819196,9.931629035651337,4.116634393923844,16.46125,196.77331815201393,0.051826799761620634,0.017604447439353098,-0.009676343009676347,0.019318279385249326,0.10684318478463539,0.45472368582281586,0.015047879616963078,-0.03251568739304045,0.018032094202924284,-0.0015268958038174886,-0.05312436639666329,-0.2802901011117748,0.1178330543333841,0.16220563754802375,0.0074165636588381335,0.0074165636588381335,0.029040404040404096,0.04755784061696659,0.061197916666666755,0.1088435374149661,8.15,8.09,8.09,7.92,7.78,7.68,7.35
,PPG,PPG Industries,NYSE,"건설,건축관련",45627,1883,104.43,-0.000861079219288019,0,23569.85,0.2444,0.15601234748938714,62.932938412314556,14.449657551932754,-0.35743601770171196,3.2670094644108407,0.018403323369308375,Sales (3),11.944228073825544,11.516445901337832,10.51282493546067,7.851656606779384,22.4875,223.38140694027402,0.07900181296514996,0.02681221871109834,0.007525325615050704,-0.0435937356900814,-0.11709502874534994,0.004231176074622756,-0.13249709254028896,-0.18311952440550683,-0.0018185576277208607,0.05634667689686055,0.15866125973948014,0.15446831342948836,0.16431678408365052,0.14903320171951503,0.004767580452920041,0.002378121284185443,0.016887816646562193,0.03182374541003669,-0.03986332574031887,-0.054932735426008995,8.43,8.39,8.41,8.29,8.17,8.78,8.92
,NVR,NVR,NYSE,"건설,건축관련",45627,1993,8178,0.01318076567128501,0,23469.23,0.3746,0.16189884561819987,54.76894778607932,18.726301019637713,0.154786157073165,6.628362222652187,0.0406287655438017,Sales (3),17.007604163243762,15.70548983612786,12.86981643795222,4.609123799109517,16.216250000000002,10304.458741845216,0.02338207973656492,0,0.018078423659056986,-0.001493242558511687,0.07277220709304699,0.15021258820335892,-0.0037023094662899103,-0.15131288099077833,-0.012591930572862217,0.016415368032890357,-0.027311705800951602,-0.16864405076157896,-0.06749663445068593,0.02085670767219336,0.004547305551784966,0.004547305551784966,0.020782086944527375,-0.14530720665229444,-0.14288196120065627,-0.15130258605860217,444.03,442.02,442.02,434.99,519.52,518.05,523.19
,BIIB,Biogen,NASDAQ,건강관리,45627,1997,159.88,0.029822866344605403,0,23440.74,0.1161,0.3083564248090612,153.3257587485994,10.678453304203204,-0.30114834396575885,1.2861389076366982,-0.012700229930238081,Sales (3),10.361321581273955,10.629603897512993,11.33109555275255,-8.4080787220858,15.28,215.5984289980287,0.03035087734911346,0,0.16386401688869467,0.1289365908769946,0.20328140287499052,0.22316578685639965,0.05663868878461442,-0.134754843597792,-0.16292482935428487,-0.11792965970282063,-0.1405702016421766,-0.10131832686037676,-0.03363355611631863,0.08952456017261749,0,0.0006321112515802646,0.0380327868852459,-0.005028284098051544,-0.048677884615384644,-0.0660766961651917,15.83,15.83,15.82,15.25,15.91,16.64,16.95
,TER,Teradyne,NASDAQ,반도체,45627,1960,145.64,0.007714928213111705,0,23167.47,0.22210000000000002,0.23388275438313916,76.82795374234396,46.07556912820705,0.415260330296243,8.12709713012848,0.11850000626594273,Sales (3),27.136347767911193,21.69099202194844,12.390803229777125,3.8882334761065165,32.55624999999999,382.6622182656745,0.10142135212721404,0.0033644603131007967,0.07634321188382232,0.21742037950346904,0.5650118203309691,0.9395392196031427,0.13303251906021463,0.1289047360669715,-0.0466270459321463,-0.17826858116360914,-0.4651454360585891,-0.7320589415040305,-0.05666566102711956,-0.1330583233269544,0.028776978417266213,0.028776978417266213,0.07518796992481198,0.08060453400503774,0.004683840749414628,-0.02500000000000007,4.29,4.17,4.17,3.99,3.97,4.27,4.4
,NTRA,Natera,NASDAQ,건강관리,45627,2007,167.35,0.044566506460270716,0,22968.47,-0.0883,-0.08933955799211922,67.54451696779643,-90.91788804901542,-1.2738160705005885,19.402893024588952,0.18906786722436564,Sales (3),-89.66820979597786,-63.41985036976671,-26.68037918082492,-4.808743515423683,332.04,-2082.6875668969387,,0,0.026876112167883548,-0.0010744344296543806,0.03455736894164185,0.20647393843270123,0.0442406090103582,0.3250197941409343,-0.033570512419733294,0.04794560471721162,0.11594885997546256,0.12040180566137312,-0.02017663934572543,-0.2966545844084359,-0.007633587786259549,0.036496350364963535,0.1258278145695364,0.19999999999999993,-0.04761904761904766,0.0075187969924812095,-1.32,-1.31,-1.37,-1.51,-1.65,-1.26,-1.33
,0669.HK,Techtronic Industries,Hongkong,기계,45627,1985,HK$ 96.95,-0.00462012320328542,0,22918.504523956406,0.1913,0.09263550356638857,108.1011790639776,18.76413997813819,-0.15060759449382943,3.2720622821942107,0.07870084026966374,Sales (3),13.886555331704276,11.934177554233178,8.171229524828776,2.384236294535609,22.09125,HK$ 262.11,0.10457011296468299,0.02403300670448685,0.008844953173777315,0.013061650992685525,0.0948616600790515,0.17944038929440387,-0.05598831548198635,-0.19476744186046513,-0.01753424559941724,-0.0027877327614973767,-0.050599568148038815,-0.08939305110035187,0.2056599134105509,0.3122277903477988,0.013513513513513545,0.008403361344537761,0.0033444816053510335,0.00671140939597317,0.07334525939177096,0.09289617486338796,0.771128932757557,0.7608472136541229,0.7647028583179107,0.7685585029816986,0.76598807320584,0.7184351223524573,0.7055829734731647
,DOV,Dover,NYSE,기계,45627,1947,166.61,-0.0008395802098949412,0,22847.97,0.1666,0.2000382559084125,79.91888909270762,15.591007567042414,-0.1540419117177203,2.9970189938260097,0.0470265775183757,Sales (3),14.84176996192479,13.538491738620587,10.759243958556093,3.3153608852249996,18.43,285.39387263899187,0.05529616046070074,0.012544265050117038,-0.008214774688969584,-0.046471699193040505,-0.11673646821820483,0.023843175812696016,-0.11532947485796208,-0.12144062434085623,0.016036951407253554,0.06472053486366572,0.1820652890698379,0.17304301760217256,0.28102958615873663,0.2056307546301984,0.006882989183874168,0.007874015748031503,0.040650406504065074,0.07001044932079414,0.0940170940170941,0.06334371754932497,10.24,10.17,10.16,9.84,9.57,9.36,9.63
,TROW,T Rowe Price Group,NASDAQ,증권,45627,2000,103.28,0.0154360436535248,0,22692.19,0.19820000000000002,0.3565267714163403,46.79067263194328,11.195738281175144,-0.1440567063321755,2.247273595546412,0.03261513110379194,Sales (3),10.00607843400008,9.383976979791436,7.992718377807584,3.432682286496617,13.08,169.01663941405562,0.050488550513741126,0.04908985282726569,-0.0018362810476466596,-0.019834867609376472,0.031253120319520766,0.19786592437949424,-0.10711506873000776,-0.03005259203606314,0.018515237732108968,0.048085607616092145,0.12294688095920236,-0.019958692771847752,0.2085853200562413,0.11346761070363251,0.015739769150052506,0.01787592008412197,0.12952158693115512,0.051031487513572074,0.029787234042553123,0.06256860592755217,9.68,9.53,9.51,8.57,9.21,9.4,9.11
,1928.HK,Sands China,Hongkong,"호텔,레저서비스",45627,2009,HK$ 21.28,-0.022956841138659367,0,22654.97121118651,0.6603,0.20206743785380263,13.973260214001634,20.56160184642029,-0.03348679860767645,13.307767397060166,0.05974594577654139,Sales (3),15.158564745541305,13.497537896191716,10.098241126006318,3.4415057924304526,21.274,HK$ 44.83,0.07735874654525676,0.02537593984962406,0.002827521206409056,0.06293706293706292,0.1968503937007875,0.36585365853658547,-0.021609195402298775,0.06400000000000006,-0.008770164543936473,-0.04480634344878648,-0.10551261530789882,-0.3209792682000452,0.03778515799924278,-0.023175663774428312,0.016260162601626053,0.016260162601626053,0.05042016806722701,-0.03846153846153855,-0.0601503759398496,0.016260162601626053,0.16065186099115772,0.1580814312152992,0.1580814312152992,0.15294057166358213,0.16707793543080404,0.1709335800945918,0.1580814312152992
,DRI,Darden Restaurants,NYSE,"호텔,레저서비스",45778,1995,193.18,-0.0016021499819112162,0,22469.49,0.6244,0.12425753619605268,-0.9686665120905005,20.22605019392475,0.01625676140810195,9.616869702149561,0.05798433114471884,Sales (3),15.775617515649067,14.093793257690168,10.632410055945675,3.488192377945006,19.9025,361.6080389835978,0.0647008272549674,0.031628532974428,0.02689772485647457,-0.07245402602391127,-0.12298542697598402,-0.037372932031094264,0.029853928990297485,0.19364804745427588,-0.020443831439711943,0.08191560393737257,0.15875441433649096,0.19147872307352543,0.11648527689849097,-0.06775112966375373,0.005514705882352824,-0.0009132420091324007,0.011090573012938929,0.027230046948356727,0.07465618860510803,0.10505050505050496,10.94,10.88,10.95,10.82,10.65,10.18,9.9
,QSR,Restaurants Brands International,NYSE,"호텔,레저서비스",45627,2014,68.48,0.011820330969267046,0,22447.87,0.39840000000000003,0.2839910689774313,4.342271779002623,19.153949020247182,-0.1160565782406836,6.625050669652702,0.05774779900228217,Sales (3),15.456256100696722,13.814655030597045,10.43348492674486,3.316827541685221,21.668749999999996,142.2224702885495,0.07582206309719952,0.036214953271028034,0.05499922970266535,0.09726005447844899,-0.006384213580963416,0.009731642583308941,0.04485810192249007,-0.03440496333897347,-0.04642645438199606,-0.07925164676959578,0.05168118462956238,0.14305083726206086,0.06893017851908514,0.09735663923688545,0.007633587786259492,0.007633587786259492,0.020618556701030948,0.02590673575129536,0.04210526315789478,0.04210526315789478,3.96,3.93,3.93,3.88,3.86,3.8,3.8
